date,temperature
2014-11-07,9.673883767557406
2014-11-08,10.351247637174033
2014-11-09,10.233778046735567
2014-11-10,10.247103819348801
2014-11-11,10.512428624873044
2014-11-12,9.889585052318218
2014-11-13,10.239499796487236
2014-11-14,9.762868942181287
2014-11-15,10.099595882970737
2014-11-16,9.891975476704955
2014-11-17,10.02509571961521
2014-11-18,10.29373593799981
2014-11-19,9.606608242197618
2014-11-20,11.081467365436003
2014-11-21,9.55180668304523
2014-11-22,9.467241738367767
2014-11-23,10.67288370761104
2014-11-24,10.509115940327247
2014-11-25,10.444757475733203
2014-11-26,10.46623251865583
2014-11-27,10.165240388380605
2014-11-28,9.741975027078949
2014-11-29,10.247669995539162
2014-11-30,9.890272096183027
2014-12-01,10.73541048300961
2014-12-02,10.193224749273998
2014-12-03,9.872805591504651
2014-12-04,10.143552750949375
2014-12-05,10.529286460447066
2014-12-06,10.059409990306873
2014-12-07,9.948483013667637
2014-12-08,10.4996201627274
2014-12-09,10.51829863095388
2014-12-10,10.160231086433537
2014-12-11,10.195912545701463
2014-12-12,10.565020603198876
2014-12-13,9.742345590516178
2014-12-14,9.779869536417365
2014-12-15,10.141407924066751
2014-12-16,10.41074350263171
2014-12-17,10.689559895053138
2014-12-18,11.288218877500771
2014-12-19,10.995594571643087
2014-12-20,10.502802612171301
2014-12-21,10.58904789124541
2014-12-22,10.112846392023481
2014-12-23,10.620174594405086
2014-12-24,10.500181077644648
2014-12-25,10.820702288516138
2014-12-26,10.260307848617714
2014-12-27,10.947919011174001
2014-12-28,11.468674285313153
2014-12-29,10.661715090701858
2014-12-30,10.930467346552712
2014-12-31,11.08792061433355
2015-01-01,10.555191262690704
2015-01-02,10.880511410424438
2015-01-03,10.787130985741447
2015-01-04,10.841743662138605
2015-01-05,10.418168141201093
2015-01-06,10.828387630442133
2015-01-07,11.07627890402915
2015-01-08,11.563682216798847
2015-01-09,11.328255775463845
2015-01-10,11.93539681406437
2015-01-11,10.4849884027192
2015-01-12,11.314346705694103
2015-01-13,10.979045553230028
2015-01-14,11.991124623980536
2015-01-15,10.500579679747876
2015-01-16,10.493027369718428
2015-01-17,10.621002117559488
2015-01-18,9.866208420116028
2015-01-19,10.672381452175467
2015-01-20,10.562437433881453
2015-01-21,11.023584999521741
2015-01-22,11.125287532796687
2015-01-23,11.898151196021612
2015-01-24,11.440566555522693
2015-01-25,10.681822273329834
2015-01-26,10.525614952488525
2015-01-27,11.224957042813177
2015-01-28,10.322681406703909
2015-01-29,11.901951876261947
2015-01-30,11.578989656395446
2015-01-31,10.757350326280763
2015-02-01,10.137659876554755
2015-02-02,11.673071873531656
2015-02-03,10.940393135443587
2015-02-04,11.617716827497322
2015-02-05,10.2023582590021
2015-02-06,10.700265505135768
2015-02-07,11.002573160246692
2015-02-08,11.02305726725939
2015-02-09,10.773767407909913
2015-02-10,11.309076089807007
2015-02-11,10.462310135312173
2015-02-12,10.92301866600375
2015-02-13,11.052063846631023
2015-02-14,11.246463510998758
2015-02-15,11.342001059564847
2015-02-16,10.42044473178023
2015-02-17,10.211904791810198
2015-02-18,11.613621785477923
2015-02-19,11.13638887465507
2015-02-20,10.591065832954271
2015-02-21,11.735592943700608
2015-02-22,11.012194774984282
2015-02-23,11.537981364580608
2015-02-24,10.975704446137309
2015-02-25,11.965571163147525
2015-02-26,11.80576176173344
2015-02-27,10.796148269683215
2015-02-28,11.398602541384829
2015-03-01,11.227342471028823
2015-03-02,11.58046153710173
2015-03-03,10.404832377804642
2015-03-04,11.22112866261824
2015-03-05,11.397787992358838
2015-03-06,9.979346459428067
2015-03-07,10.256898810182093
2015-03-08,9.81839915019497
2015-03-09,10.692478325856296
2015-03-10,11.174802851887046
2015-03-11,11.555747974436256
2015-03-12,10.829846692553454
2015-03-13,11.595033562515516
2015-03-14,10.078302801398484
2015-03-15,9.90399603926906
2015-03-16,10.714957972383111
2015-03-17,10.921524901059248
2015-03-18,10.699626015356367
2015-03-19,9.668459583249525
2015-03-20,10.643559166262817
2015-03-21,10.021559678047005
2015-03-22,10.994048115928305
2015-03-23,10.82767612877127
2015-03-24,10.159355704350205
2015-03-25,10.357039929155347
2015-03-26,10.068809478788369
2015-03-27,10.551290557585068
2015-03-28,11.044192188142878
2015-03-29,10.057532107489399
2015-03-30,10.7859818811541
2015-03-31,10.25218898638929
2015-04-01,10.10404259871998
2015-04-02,10.429933544644959
2015-04-03,9.948612280360791
2015-04-04,10.172015100491954
2015-04-05,9.832335368849915
2015-04-06,11.395906415422363
2015-04-07,10.41328691521663
2015-04-08,10.027752277105858
2015-04-09,10.466420383036398
2015-04-10,10.284944262469216
2015-04-11,10.212170821282855
2015-04-12,10.611162839852852
2015-04-13,10.664140856884801
2015-04-14,10.001334736059928
2015-04-15,9.959772488033812
2015-04-16,10.091157282305272
2015-04-17,9.058636564885544
2015-04-18,9.432835429671371
2015-04-19,10.85462903914286
2015-04-20,10.974371199824857
2015-04-21,10.008006640890743
2015-04-22,10.401389748909853
2015-04-23,10.249279669066954
2015-04-24,11.61360248328013
2015-04-25,10.614428643728347
2015-04-26,9.971140592646577
2015-04-27,9.537773937596858
2015-04-28,9.192759819268808
2015-04-29,10.078155155954374
2015-04-30,9.578697345668461
2015-05-01,9.226211746560192
2015-05-02,9.594542019821807
2015-05-03,9.35757576385754
2015-05-04,10.722480783630514
2015-05-05,10.300336380392567
2015-05-06,9.836190473433197
2015-05-07,10.560870312446172
2015-05-08,9.840372379454777
2015-05-09,9.351911992076372
2015-05-10,10.525065204686792
2015-05-11,10.01399775729081
2015-05-12,9.20705697902142
2015-05-13,9.61175300706847
2015-05-14,9.250467656216074
2015-05-15,8.978350635866832
2015-05-16,10.11443936432415
2015-05-17,10.587792411541841
2015-05-18,8.915674206404848
2015-05-19,9.878463850921746
2015-05-20,9.253833404148235
2015-05-21,9.317928490434927
2015-05-22,9.247798510264808
2015-05-23,9.09467886884583
2015-05-24,9.53379496820038
2015-05-25,9.077106674505883
2015-05-26,9.611051888911026
2015-05-27,9.434146742019935
2015-05-28,9.323441007284382
2015-05-29,8.97299560357969
2015-05-30,9.122473518199197
2015-05-31,9.772861981436352
2015-06-01,9.630163588426578
2015-06-02,8.87570335568892
2015-06-03,9.399166297166229
2015-06-04,9.710461787842739
2015-06-05,8.485588219847335
2015-06-06,9.5777536831941
2015-06-07,8.960809966746286
2015-06-08,9.563740311017163
2015-06-09,8.883406635254767
2015-06-10,8.349471635668312
2015-06-11,8.425304196952162
2015-06-12,9.250571788748664
2015-06-13,9.344140436229667
2015-06-14,8.750171400736269
2015-06-15,9.50998170105967
2015-06-16,8.348590885079172
2015-06-17,9.13529048478786
2015-06-18,8.552119992516596
2015-06-19,8.821330082429283
2015-06-20,9.160893823482608
2015-06-21,8.697264311290864
2015-06-22,8.925803603259206
2015-06-23,9.61217562971569
2015-06-24,8.811872072201494
2015-06-25,9.50979711033916
2015-06-26,8.51907814144488
2015-06-27,9.341164707997526
2015-06-28,9.78973144997628
2015-06-29,7.8261656798182475
2015-06-30,8.656940024966767
2015-07-01,9.337684897309956
2015-07-02,8.941751167212594
2015-07-03,9.22333791700368
2015-07-04,8.730631708599796
2015-07-05,9.071148685982577
2015-07-06,8.945616658934318
2015-07-07,9.603321469042934
2015-07-08,9.1429912387589
2015-07-09,9.18130914089008
2015-07-10,8.803674185808493
2015-07-11,8.763293389956484
2015-07-12,8.788681178129014
2015-07-13,9.200430867630713
2015-07-14,8.7913385065278
2015-07-15,9.145726077759495
2015-07-16,10.037929282512906
2015-07-17,9.435564033618956
2015-07-18,8.837145366305254
2015-07-19,9.601302136246856
2015-07-20,8.79757791783609
2015-07-21,7.98385580014174
2015-07-22,8.500558911466827
2015-07-23,8.071270997032162
2015-07-24,8.833355207433309
2015-07-25,9.02114529666486
2015-07-26,9.853357005860362
2015-07-27,9.18218113894806
2015-07-28,8.913121780143266
2015-07-29,9.441703404525251
2015-07-30,7.926133849381929
2015-07-31,9.154580194652171
2015-08-01,9.427645505425096
2015-08-02,8.308726278020696
2015-08-03,9.626067192620008
2015-08-04,9.229971061286504
2015-08-05,8.859971003780188
2015-08-06,9.391254776363626
2015-08-07,10.217813160378734
2015-08-08,9.181353843494467
2015-08-09,9.222833046315314
2015-08-10,8.877689216511596
2015-08-11,8.691435961820336
2015-08-12,9.540852662786612
2015-08-13,8.707304008363483
2015-08-14,9.181121068703884
2015-08-15,8.91682829398678
2015-08-16,9.40578908740054
2015-08-17,9.344091401964521
2015-08-18,9.707306319559368
2015-08-19,8.945114654640161
2015-08-20,9.077077967980944
2015-08-21,8.734827683494473
2015-08-22,9.01455387519943
2015-08-23,9.438133794008133
2015-08-24,9.641048084990953
2015-08-25,8.814823529341599
2015-08-26,9.724338642491166
2015-08-27,9.981255963736848
2015-08-28,9.52432237934448
2015-08-29,10.270431847533482
2015-08-30,8.959823954051156
2015-08-31,8.739325794019997
2015-09-01,8.487471878262847
2015-09-02,10.140271472239046
2015-09-03,9.735082015718767
2015-09-04,9.395983291940627
2015-09-05,9.579856874058638
2015-09-06,8.89343930487066
2015-09-07,10.695579178521655
2015-09-08,9.554034911293424
2015-09-09,9.56103822221858
2015-09-10,9.886329541352191
2015-09-11,9.781238604209936
2015-09-12,9.670139498669156
2015-09-13,9.180592813794446
2015-09-14,9.829359084732328
2015-09-15,10.55258751946083
2015-09-16,10.30238429102097
2015-09-17,10.444508284019696
2015-09-18,9.410682561428278
2015-09-19,9.189991113243511
2015-09-20,9.64052380157196
2015-09-21,9.750016944116718
2015-09-22,10.288093791815085
2015-09-23,8.91370837005821
2015-09-24,10.543750356259011
2015-09-25,9.7190903345275
2015-09-26,9.603850095841825
2015-09-27,9.330504704365667
2015-09-28,9.02845735914336
2015-09-29,10.28685493582476
2015-09-30,9.931360304577785
2015-10-01,9.269192841046838
2015-10-02,9.286138716616993
2015-10-03,9.785315942969476
2015-10-04,10.807267150184884
2015-10-05,9.862519231618187
2015-10-06,9.26030489122003
2015-10-07,9.908561751694375
2015-10-08,9.914616386799784
2015-10-09,8.722060231218515
2015-10-10,10.062854522091255
2015-10-11,9.993998653440954
2015-10-12,10.476991176748854
2015-10-13,11.07273879830915
2015-10-14,10.73085928977007
2015-10-15,10.052384330220551
2015-10-16,9.652746131184713
2015-10-17,11.511790567363606
2015-10-18,10.27373532378877
2015-10-19,10.2700127783361
2015-10-20,10.269806958419156
2015-10-21,10.399625393906488
2015-10-22,10.247001300292435
2015-10-23,10.05082685997139
2015-10-24,10.082575544350957
2015-10-25,10.357839305243447
2015-10-26,10.120571285530906
2015-10-27,10.053778402210757
2015-10-28,10.481177065330517
2015-10-29,10.318070240034368
2015-10-30,11.214981746126098
2015-10-31,9.154749588302684
2015-11-01,11.0430533962357
2015-11-02,11.137217751263101
2015-11-03,9.494158473184342
2015-11-04,10.375985094313464
2015-11-05,10.37787432359794
2015-11-06,9.875889113583455
2015-11-07,10.20656501894831
2015-11-08,10.055785982490862
2015-11-09,11.502575840508984
2015-11-10,11.109406819927578
2015-11-11,11.292226678006031
2015-11-12,11.031915477839423
2015-11-13,10.120927085346285
2015-11-14,10.437304072716218
2015-11-15,10.95809503143724
2015-11-16,10.115914404144519
2015-11-17,11.096769901437204
2015-11-18,10.633117098665297
2015-11-19,10.578590261027836
2015-11-20,11.13390840395705
2015-11-21,11.012689963134886
2015-11-22,10.621902602971998
2015-11-23,11.393570931231482
2015-11-24,10.284583266308031
2015-11-25,11.143975901916649
2015-11-26,11.143131995245973
2015-11-27,10.702057468016289
2015-11-28,11.029818651872482
2015-11-29,10.250785140835546
2015-11-30,11.347609892551398
2015-12-01,10.802060893050022
2015-12-02,10.641723742171793
2015-12-03,11.435817588755198
2015-12-04,10.567020137858211
2015-12-05,10.222488611206868
2015-12-06,10.155577337521517
2015-12-07,11.24371220884932
2015-12-08,10.306947901925179
2015-12-09,11.830652580112751
2015-12-10,9.918018930609282
2015-12-11,11.812573006721372
2015-12-12,11.074845735325953
2015-12-13,10.925601705791403
2015-12-14,10.705747290841437
2015-12-15,11.181649150732074
2015-12-16,10.966762205949868
2015-12-17,11.54035182737738
2015-12-18,11.048557711123376
2015-12-19,11.068958389547197
2015-12-20,10.81398474188822
2015-12-21,10.968920333538962
2015-12-22,11.152514672352357
2015-12-23,10.144368112105525
2015-12-24,10.325815675067265
2015-12-25,11.371613893457303
2015-12-26,11.085105380365512
2015-12-27,10.906989280821016
2015-12-28,11.007123940751462
2015-12-29,11.170242000605658
2015-12-30,10.724734187036292
2015-12-31,10.603243952294749
2016-01-01,11.08772148750139
2016-01-02,10.497636267175844
2016-01-03,11.18759521979721
2016-01-04,10.128446899048521
2016-01-05,11.490211479675967
2016-01-06,11.20745403348714
2016-01-07,11.09432017578542
2016-01-08,11.452431057887456
2016-01-09,11.788235283717725
2016-01-10,11.456729965924831
2016-01-11,10.022791344015706
2016-01-12,10.296762573929819
2016-01-13,10.617105992540505
2016-01-14,10.935169349315624
2016-01-15,11.173209024356774
2016-01-16,10.543413407926602
2016-01-17,10.99122770485715
2016-01-18,10.511368302257331
2016-01-19,10.574176111884395
2016-01-20,10.167143000643197
2016-01-21,10.399062372891546
2016-01-22,10.174712799120693
2016-01-23,10.352169114456741
2016-01-24,11.356155809773794
2016-01-25,10.343547290570218
2016-01-26,12.123036486830577
2016-01-27,11.04179438291496
2016-01-28,10.875539211889725
2016-01-29,10.341628314318795
2016-01-30,11.108353247241412
2016-01-31,10.457480371130806
2016-02-01,10.793119977712845
2016-02-02,11.998692980064025
2016-02-03,10.656881408175444
2016-02-04,11.265538932254016
2016-02-05,10.325040592198643
2016-02-06,10.644602181516143
2016-02-07,11.532711013787608
2016-02-08,10.318793741279013
2016-02-09,11.523226180948926
2016-02-10,10.95536640418686
2016-02-11,10.304515421251496
2016-02-12,10.88598691326846
2016-02-13,11.03987647423744
2016-02-14,10.848108600125355
2016-02-15,9.735490066401118
2016-02-16,10.140233435986904
2016-02-17,10.363049522614581
2016-02-18,10.432412663752045
2016-02-19,10.762606260172564
2016-02-20,10.523588482669608
2016-02-21,9.749367220114149
2016-02-22,10.589280161104325
2016-02-23,10.686463196710879
2016-02-24,10.642908780756423
2016-02-25,10.885108244275338
2016-02-26,10.743251376349157
2016-02-27,10.537327900494105
2016-02-28,10.253984810319562
2016-02-29,9.439806392018877
2016-03-01,10.466211735151427
2016-03-02,10.336266036152704
2016-03-03,10.34914224124116
2016-03-04,9.55582752483244
2016-03-05,9.634448220844606
2016-03-06,10.682260640844163
2016-03-07,10.116554787437556
2016-03-08,10.457678695331662
2016-03-09,10.11163877407562
2016-03-10,10.092871594324135
2016-03-11,10.527619521719467
2016-03-12,9.78091697217585
2016-03-13,10.067446542076965
2016-03-14,9.768687908417359
2016-03-15,9.763016904969785
2016-03-16,9.80612597450598
2016-03-17,10.052240973245791
2016-03-18,9.682284337663445
2016-03-19,10.530051249855674
2016-03-20,9.435421508199283
2016-03-21,9.769886184969687
2016-03-22,9.624105625818927
2016-03-23,10.548168949853165
2016-03-24,9.903733335271136
2016-03-25,10.302228598840749
2016-03-26,9.024458295078633
2016-03-27,9.881784833779976
2016-03-28,10.174192646939153
2016-03-29,9.751740346496879
2016-03-30,10.224670382363641
2016-03-31,9.414735696408043
2016-04-01,10.359628350140692
2016-04-02,10.786110432891894
2016-04-03,9.437087864301253
2016-04-04,9.377747636422624
2016-04-05,10.30933575834629
2016-04-06,10.354733917783015
2016-04-07,9.285988630229792
2016-04-08,9.319969215496974
2016-04-09,9.371994122525749
2016-04-10,8.823671369535912
2016-04-11,9.019773746282702
2016-04-12,8.960431754371719
2016-04-13,9.062211448274619
2016-04-14,9.412587827470997
2016-04-15,9.531075816329793
2016-04-16,10.173481121754582
2016-04-17,8.883546548674023
2016-04-18,9.859613664295676
2016-04-19,9.24542898480154
2016-04-20,9.31291029069335
2016-04-21,9.660524083041896
2016-04-22,8.747484529551283
2016-04-23,9.486046088722624
2016-04-24,9.364332825748308
2016-04-25,9.513872945907371
2016-04-26,9.399052464643956
2016-04-27,10.46922432099919
2016-04-28,8.910100580717533
2016-04-29,8.951163453415395
2016-04-30,8.893082771982291
2016-05-01,8.915209921331135
2016-05-02,8.862859183188796
2016-05-03,9.76497845914601
2016-05-04,9.869957185922512
2016-05-05,8.863888324277015
2016-05-06,8.722965630977875
2016-05-07,9.36506255095317
2016-05-08,8.843787760349777
2016-05-09,9.427246473764832
2016-05-10,9.20346361967539
2016-05-11,8.3356952171769
2016-05-12,9.859231889439272
2016-05-13,9.975680082981023
2016-05-14,8.763961763390997
2016-05-15,8.869475921346853
2016-05-16,9.19958840966038
2016-05-17,9.217574095245256
2016-05-18,9.373671210054829
2016-05-19,10.043920379572128
2016-05-20,8.945131331485523
2016-05-21,8.629612951410136
2016-05-22,8.334630234849968
2016-05-23,8.6547264619115
2016-05-24,8.99990455456818
2016-05-25,9.910399882767633
2016-05-26,8.751345843147428
2016-05-27,9.119454778065267
2016-05-28,8.997138423047222
2016-05-29,9.59771618192105
2016-05-30,10.265536737901483
2016-05-31,8.735568978397522
2016-06-01,8.755598751968325
2016-06-02,9.522096550683905
2016-06-03,9.341042142135835
2016-06-04,9.923912960894064
2016-06-05,9.293368729792387
2016-06-06,8.822986045768172
2016-06-07,9.299568605780834
2016-06-08,9.560583109514075
2016-06-09,9.418842806596611
2016-06-10,9.2649884892762
2016-06-11,9.54781688498963
2016-06-12,9.60263251367607
2016-06-13,9.712945162750927
2016-06-14,9.350475845272232
2016-06-15,8.947189752754884
2016-06-16,9.109104413882683
2016-06-17,9.64436980519533
2016-06-18,8.638382157262091
2016-06-19,9.237286043160493
2016-06-20,8.862741769733866
2016-06-21,9.08060529312515
2016-06-22,9.712637826966079
2016-06-23,9.176495004854509
2016-06-24,9.112048998541447
2016-06-25,8.417136568717563
2016-06-26,9.478770847363238
2016-06-27,9.437307807522465
2016-06-28,10.205453544775219
2016-06-29,8.979532801845053
2016-06-30,9.252924417549446
2016-07-01,9.278296229447133
2016-07-02,9.95291003667437
2016-07-03,9.127434467043194
2016-07-04,9.325807489342932
2016-07-05,9.501770840061244
2016-07-06,9.302959960652784
2016-07-07,8.998573832942563
2016-07-08,9.331268661502449
2016-07-09,9.783765590983887
2016-07-10,8.746706273860251
2016-07-11,9.33974614474411
2016-07-12,8.93677637262293
2016-07-13,9.8982084606064
2016-07-14,8.553207654322437
2016-07-15,9.04971833666133
2016-07-16,9.532420042589425
2016-07-17,10.141462055552902
2016-07-18,9.340956241256986
2016-07-19,9.111602544243494
2016-07-20,10.345385501320132
